region,input_comm,tech,vintage,output_comm,efficiency,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,A_elc,A_AGRI,2025,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2030),A1,,,,,,AGRIHRAB002
NS,T_dsl_rdsl04,T_HDV_T_DSL,2025,T_D_tkm_hdv_t,0.865611881,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_HDV_T_DSL,2030,T_D_tkm_hdv_t,0.93367947,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_HDV_T_DSL,2035,T_D_tkm_hdv_t,0.970486283,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_HDV_T_DSL,2040,T_D_tkm_hdv_t,1.007293095,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_HDV_T_DSL,2045,T_D_tkm_hdv_t,1.044099908,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_HDV_T_DSL_HEV,2025,T_D_tkm_hdv_t,0.896517778,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_HDV_T_DSL_HEV,2030,T_D_tkm_hdv_t,0.979421087,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_HDV_T_DSL_HEV,2035,T_D_tkm_hdv_t,1.025170851,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_HDV_T_DSL_HEV,2040,T_D_tkm_hdv_t,1.070920615,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_HDV_T_DSL_HEV,2045,T_D_tkm_hdv_t,1.116670378,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV,2025,T_D_tkm_hdv_t,1.392801318,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV,2030,T_D_tkm_hdv_t,1.548122805,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV,2035,T_D_tkm_hdv_t,1.62036157,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV,2040,T_D_tkm_hdv_t,1.692600335,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV,2045,T_D_tkm_hdv_t,1.764839099,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCEV,2025,T_D_tkm_hdv_t,1.062792084,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCEV,2030,T_D_tkm_hdv_t,1.186444745,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCEV,2035,T_D_tkm_hdv_t,1.251880078,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCEV,2040,T_D_tkm_hdv_t,1.317315411,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCEV,2045,T_D_tkm_hdv_t,1.382750744,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCHEV,2025,T_D_tkm_hdv_t,1.028321914,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCHEV,2030,T_D_tkm_hdv_t,1.153513559,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCHEV,2035,T_D_tkm_hdv_t,1.218031797,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCHEV,2040,T_D_tkm_hdv_t,1.282550034,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_h2_hdv,T_HDV_T_FCHEV,2045,T_D_tkm_hdv_t,1.347068271,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by Class 8 truck types. Aggregation was done with StatCan Table: 23-10-0219-01 shipment type shares (local vs. long distance). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV150,2025,T_D_pkm_ldv_c,2.469393417,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV150,2030,T_D_pkm_ldv_c,2.603402626,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV150,2035,T_D_pkm_ldv_c,2.686648327,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV150,2040,T_D_pkm_ldv_c,2.769894027,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV150,2045,T_D_pkm_ldv_c,2.853139727,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV200,2025,T_D_pkm_ldv_c,2.463054754,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV200,2030,T_D_pkm_ldv_c,2.549528092,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV200,2035,T_D_pkm_ldv_c,2.645276579,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV200,2040,T_D_pkm_ldv_c,2.741025067,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV200,2045,T_D_pkm_ldv_c,2.836773554,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV300,2025,T_D_pkm_ldv_c,2.34750991,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV300,2030,T_D_pkm_ldv_c,2.427880792,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV300,2035,T_D_pkm_ldv_c,2.536110582,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV300,2040,T_D_pkm_ldv_c,2.644340372,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV300,2045,T_D_pkm_ldv_c,2.752570162,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV400,2025,T_D_pkm_ldv_c,2.127988477,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV400,2030,T_D_pkm_ldv_c,2.233020164,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV400,2035,T_D_pkm_ldv_c,2.314660994,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV400,2040,T_D_pkm_ldv_c,2.396301823,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_elc_ldv_bev_chrg,T_LDV_C_BEV400,2045,T_D_pkm_ldv_c,2.477942653,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_cng,T_LDV_C_CNG,2025,T_D_pkm_ldv_c,0.617080702,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_cng,T_LDV_C_CNG,2030,T_D_pkm_ldv_c,0.657215773,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_cng,T_LDV_C_CNG,2035,T_D_pkm_ldv_c,0.686930338,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_cng,T_LDV_C_CNG,2040,T_D_pkm_ldv_c,0.716644902,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_cng,T_LDV_C_CNG,2045,T_D_pkm_ldv_c,0.746359467,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_LDV_C_DSL,2025,T_D_pkm_ldv_c,0.791167992,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_LDV_C_DSL,2030,T_D_pkm_ldv_c,0.838090479,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_LDV_C_DSL,2035,T_D_pkm_ldv_c,0.87182153,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_LDV_C_DSL,2040,T_D_pkm_ldv_c,0.905552582,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_dsl_rdsl04,T_LDV_C_DSL,2045,T_D_pkm_ldv_c,0.939283634,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_h2_ldv,T_LDV_C_FCEV400,2025,T_D_pkm_ldv_c,1.265752048,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_h2_ldv,T_LDV_C_FCEV400,2030,T_D_pkm_ldv_c,1.339688279,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_h2_ldv,T_LDV_C_FCEV400,2035,T_D_pkm_ldv_c,1.373497178,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_h2_ldv,T_LDV_C_FCEV400,2040,T_D_pkm_ldv_c,1.407306077,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_h2_ldv,T_LDV_C_FCEV400,2045,T_D_pkm_ldv_c,1.441114977,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_gsl_eth10,T_LDV_C_GSL,2025,T_D_pkm_ldv_c,0.583089158,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_gsl_eth10,T_LDV_C_GSL,2030,T_D_pkm_ldv_c,0.644728561,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_gsl_eth10,T_LDV_C_GSL,2035,T_D_pkm_ldv_c,0.677025895,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_gsl_eth10,T_LDV_C_GSL,2040,T_D_pkm_ldv_c,0.709323229,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_gsl_eth10,T_LDV_C_GSL,2045,T_D_pkm_ldv_c,0.741620563,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_gsl_eth10,T_LDV_C_GSL_HEV,2025,T_D_pkm_ldv_c,1.018783663,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_gsl_eth10,T_LDV_C_GSL_HEV,2030,T_D_pkm_ldv_c,1.051633069,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
NS,T_gsl_eth10,T_LDV_C_GSL_HEV,2035,T_D_pkm_ldv_c,1.111265222,[bpkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by size class; only base performance efficiencies were used. Aggregation was done with Wards 2022 national size-class shares derived from vehicle sales by model in 2021. Values were harmonized using provincial load factors.,T18,,,,,,TRPHRNS002
